﻿Daily Water Level (m) (PARAM = 2)
ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
05OJ022,2,8,2001,16,,,,,217.297,,218.440,,218.076,,218.249,,,,,,,,,,,,,
05OJ022,2,8,2001,17,,,,,217.331,,218.375,,218.063,,217.923,,,,,,,,,,,,,
05OJ022,2,8,2001,18,,,,,217.325,,218.348,,218.019,,217.847,,,,,,,,,,,,,
05OJ022,2,8,2001,19,,,,,217.351,,218.353,,218.020,,217.941,,,,,,,,,,,,,
05OJ022,2,8,2001,20,,,,,217.309,,218.333,,217.956,,217.783,,,,,,,,,,,,,
05OJ022,2,8,2001,21,,,,,217.351,,218.368,,218.148,,217.737,,,,,,,,,,,,,
05OJ022,2,8,2001,22,,,,,217.328,,218.343,,218.885,,217.584,,,,,,,,,,,,,
05OJ022,2,8,2001,23,,,,,217.341,,218.305,,218.707,,217.603,,,,,,,,,,,,,
05OJ022,2,8,2001,24,,,,,217.347,,218.251,,218.108,,217.905,,,,,,,,,,,,,
05OJ022,2,8,2001,25,,,,,217.379,,218.204,,217.967,,217.797,,,,,,,,,,,,,
05OJ022,2,8,2001,26,,,,,217.400,,218.205,,217.924,,217.912,,,,,,,,,,,,,
05OJ022,2,8,2001,27,,,,,217.420,,218.195,,217.897,,217.963,,,,,,,,,,,,,
05OJ022,2,8,2001,28,,,,,217.471,,218.163,,217.938,,217.834,,,,,,,,,,,,,
05OJ022,2,8,2001,29,,,,,217.512,,218.145,,217.763,,217.806,,,,,,,,,,,,,
05OJ022,2,8,2001,30,,,,,217.537,,218.172,,217.688,,218.260,,,,,,,,,,,,,
05OJ022,2,8,2001,31,,,,,217.602,,,,217.610,,,,,,,,,,,,,,,
05OJ022,2,8,2002,01,,,,,217.066,,217.337,,217.020,,217.202,,,,,,,,,,,,,
05OJ022,2,8,2002,02,,,,,217.105,,217.344,,217.039,,217.157,,,,,,,,,,,,,
05OJ022,2,8,2002,03,,,,,217.116,,217.450,,216.877,A,217.016,,,,,,,,,,,,,
05OJ022,2,8,2002,04,,,,,217.120,,217.402,,216.995,,217.078,,,,,,,,,,,,,
05OJ022,2,8,2002,05,,,,,217.086,,217.473,,217.040,,217.068,,,,,,,,,,,,,
05OJ022,2,8,2002,06,,,,,217.072,,217.480,,217.077,,217.006,,,,,,,,,,,,,
05OJ022,2,8,2002,07,,,,,217.070,,217.528,,216.981,,217.105,,,,,,,,,,,,,
05OJ022,2,8,2002,08,,,,,217.072,,217.557,,216.989,,217.295,,,,,,,,,,,,,
05OJ022,2,8,2002,09,,,,,217.076,,217.593,,217.396,,217.278,,,,,,,,,,,,,
05OJ022,2,8,2002,10,,,,,217.065,,217.364,,217.095,,217.476,,,,,,,,,,,,,
05OJ022,2,8,2002,11,,,,,217.096,,217.283,,216.917,,217.349,,,,,,,,,,,,,
05OJ022,2,8,2002,12,,,,,217.093,,217.288,,216.868,A,217.390,,,,,,,,,,,,,
05OJ022,2,8,2002,13,,,,,217.053,,217.256,,217.129,,217.625,,,,,,,,,,,,,
05OJ022,2,8,2002,14,,,,,217.020,,217.204,,216.922,A,217.722,,,,,,,,,,,,,
05OJ022,2,8,2002,15,,,,,216.953,,217.227,,217.222,A,217.747,,,,,,,,,,,,,
05OJ022,2,8,2002,16,,,,,216.991,,217.233,,217.441,,217.741,,,,,,,,,,,,,
05OJ022,2,8,2002,17,,,,,217.023,,217.252,,217.191,,217.719,,,,,,,,,,,,,
05OJ022,2,8,2002,18,,,,,217.030,,217.156,,217.201,,217.637,,,,,,,,,,,,,
05OJ022,2,8,2002,19,,,,,217.018,,217.065,,217.181,,217.716,,,,,,,,,,,,,
05OJ022,2,8,2002,20,,,,,217.013,,216.998,,217.048,,217.788,,,,,,,,,,,,,
05OJ022,2,8,2002,21,,,,,217.022,,216.949,,216.878,A,217.693,,,,,,,,,,,,,
05OJ022,2,8,2002,22,,,,,217.060,,216.888,,217.175,,217.642,,,,,,,,,,,,,
05OJ022,2,8,2002,23,,,,,217.049,,216.846,,217.672,,217.678,,,,,,,,,,,,,
05OJ022,2,8,2002,24,,,,,217.003,,216.948,,217.164,,217.656,,,,,,,,,,,,,
05OJ022,2,8,2002,25,,,,,217.007,,216.957,,216.925,,217.705,,,,,,,,,,,,,
05OJ022,2,8,2002,26,,,,,217.046,,216.925,,217.057,,217.660,,,,,,,,,,,,,
05OJ022,2,8,2002,27,,,,,217.082,,216.900,,216.936,,217.622,,,,,,,,,,,,,
05OJ022,2,8,2002,28,,,,,217.102,,216.896,,216.924,,217.564,,,,,,,,,,,,,
05OJ022,2,8,2002,29,,,,,217.126,,216.933,,217.078,,217.515,,,,,,,,,,,,,
05OJ022,2,8,2002,30,,,,,217.130,,216.933,,217.053,,217.567,,,,,,,,,,,,,
05OJ022,2,8,2002,31,,,,,217.199,,,,217.108,,,,,,,,,,,,,,,
05OJ022,2,8,2003,01,,,,,,,217.522,,217.047,,216.964,,,,,,,,,,,,,
05OJ022,2,8,2003,02,,,,,,,217.510,,216.927,A,216.959,,,,,,,,,,,,,
05OJ022,2,8,2003,03,,,,,,,217.494,,,,216.918,A,,,,,,,,,,,,
05OJ022,2,8,2003,04,,,,,,,217.514,,216.934,A,216.912,A,,,,,,,,,,,,
05OJ022,2,8,2003,05,,,,,,,217.542,,216.972,,216.952,,,,,,,,,,,,,
05OJ022,2,8,2003,06,,,,,,,217.510,,216.958,,216.947,,,,,,,,,,,,,
05OJ022,2,8,2003,07,,,,,,,217.465,,216.932,A,217.103,A,,,,,,,,,,,,
05OJ022,2,8,2003,08,,,,,,,217.438,,,,217.153,,,,,,,,,,,,,
05OJ022,2,8,2003,09,,,,,,,217.429,,217.026,,217.011,,,,,,,,,,,,,
05OJ022,2,8,2003,10,,,,,,,217.430,,217.427,,216.966,,,,,,,,,,,,,
05OJ022,2,8,2003,11,,,,,,,217.454,,217.446,,216.924,A,,,,,,,,,,,,
05OJ022,2,8,2003,12,,,,,,,217.416,,217.022,A,,,,,,,,,,,,,,
05OJ022,2,8,2003,13,,,,,,,217.252,,216.928,A,216.963,A,,,,,,,,,,,,
05OJ022,2,8,2003,14,,,,,,,217.139,,216.966,,216.931,A,,,,,,,,,,,,
05OJ022,2,8,2003,15,,,,,,,217.110,,216.930,A,216.923,A,,,,,,,,,,,,
05OJ022,2,8,2003,16,,,,,,,217.074,,,,216.997,,,,,,,,,,,,,
05OJ022,2,8,2003,17,,,,,,,216.970,,216.915,A,217.068,A,,,,,,,,,,,,
05OJ022,2,8,2003,18,,,,,,,216.949,,217.026,,217.137,,,,,,,,,,,,,
05OJ022,2,8,2003,19,,,,,,,217.027,,217.235,,216.970,A,,,,,,,,,,,,
05OJ022,2,8,2003,20,,,,,,,217.069,,217.124,,,,,,,,,,,,,,,
05OJ022,2,8,2003,21,,,,,,,217.035,,216.936,,,,,,,,,,,,,,,
05OJ022,2,8,2003,22,,,,,,,216.970,,216.937,,,,,,,,,,,,,,,
05OJ022,2,8,2003,23,,,,,,,216.964,,216.923,A,,,,,,,,,,,,,,
05OJ022,2,8,2003,24,,,,,,,217.034,,216.981,A,217.080,A,,,,,,,,,,,,
05OJ022,2,8,2003,25,,,,,,,217.035,,217.010,,217.214,,,,,,,,,,,,,
05OJ022,2,8,2003,26,,,,,217.354,A,217.035,,216.942,A,217.341,,,,,,,,,,,,,
05OJ022,2,8,2003,27,,,,,,,217.113,,216.937,A,217.004,A,,,,,,,,,,,,
05OJ022,2,8,2003,28,,,,,,,217.081,,217.002,,216.933,A,,,,,,,,,,,,
05OJ022,2,8,2003,29,,,,,217.566,A,217.003,,216.969,,217.039,,,,,,,,,,,,,
05OJ022,2,8,2003,30,,,,,217.547,,216.972,,217.400,,217.024,A,,,,,,,,,,,,
05OJ022,2,8,2003,31,,,,,217.549,,,,217.155,,,,,,,,,,,,,,,
05OJ022,2,8,2004,01,,,,,,,218.363,,217.275,,217.796,,,,,,,,,,,,,
05OJ022,2,8,2004,02,,,,,,,218.629,,217.245,,217.772,,,,,,,,,,,,,
05OJ022,2,8,2004,03,,,,,,,219.187,,217.091,,217.703,,,,,,,,,,,,,
05OJ022,2,8,2004,04,,,,,,,219.469,,217.372,,217.656,,,,,,,,,,,,,
05OJ022,2,8,2004,05,,,,,,,218.767,,217.180,,217.796,,,,,,,,,,,,,
05OJ022,2,8,2004,06,,,,,,,218.458,,217.374,,217.883,,,,,,,,,,,,,
05OJ022,2,8,2004,07,,,,,,,218.262,,217.155,,217.708,,,,,,,,,,,,,
05OJ022,2,8,2004,08,,,,,,,218.203,,217.308,,217.971,,,,,,,,,,,,,
05OJ022,2,8,2004,09,,,,,,,218.140,,217.247,,217.973,,,,,,,,,,,,,
05OJ022,2,8,2004,10,,,,,,,218.095,,217.460,,217.817,,,,,,,,,,,,,
05OJ022,2,8,2004,11,,,,,,,218.023,,217.371,,217.582,,,,,,,,,,,,,
05OJ022,2,8,2004,12,,,,,,,217.947,,217.796,,217.531,,,,,,,,,,,,,
05OJ022,2,8,2004,13,,,,,,,217.928,,217.540,,217.836,,,,,,,,,,,,,
05OJ022,2,8,2004,14,,,,,,,217.891,,217.210,,217.921,,,,,,,,,,,,,
05OJ022,2,8,2004,15,,,,,,,217.848,,217.131,,217.672,,,,,,,,,,,,,
05OJ022,2,8,2004,16,,,,,,,217.785,,217.421,,217.762,,,,,,,,,,,,,
05OJ022,2,8,2004,17,,,,,,,217.706,,217.435,,217.726,,,,,,,,,,,,,
05OJ022,2,8,2004,18,,,,,,,217.658,,217.438,,217.987,,,,,,,,,,,,,
05OJ022,2,8,2004,19,,,,,,,217.611,,217.417,,217.671,,,,,,,,,,,,,
05OJ022,2,8,2004,20,,,,,,,217.492,,217.726,,217.690,,,,,,,,,,,,,
05OJ022,2,8,2004,21,,,,,,,217.533,,217.623,,217.995,,,,,,,,,,,,,
05OJ022,2,8,2004,22,,,,,,,217.365,,217.672,,217.964,,,,,,,,,,,,,
05OJ022,2,8,2004,23,,,,,,,217.375,,217.570,,217.965,,,,,,,,,,,,,
05OJ022,2,8,2004,24,,,,,,,217.204,,217.535,,217.992,,,,,,,,,,,,,
05OJ022,2,8,2004,25,,,,,216.910,,217.278,,217.719,,217.912,,,,,,,,,,,,,
05OJ022,2,8,2004,26,,,,,216.937,,217.413,,217.563,,217.819,,,,,,,,,,,,,
05OJ022,2,8,2004,27,,,,,217.052,,217.202,,217.532,,217.734,,,,,,,,,,,,,
05OJ022,2,8,2004,28,,,,,217.298,,217.416,,217.460,,217.696,,,,,,,,,,,,,
05OJ022,2,8,2004,29,,,,,217.861,,217.428,,217.420,,217.697,,,,,,,,,,,,,
05OJ022,2,8,2004,30,,,,,217.904,,217.342,,217.472,,217.936,,,,,,,,,,,,,
05OJ022,2,8,2004,31,,,,,218.082,,,,217.592,,,,,,,,,,,,,,,
05OJ022,2,8,2005,01,,,,,217.602,,217.648,,218.396,,217.747,,,,,,,,,,,,,
05OJ022,2,8,2005,02,,,,,217.601,,217.750,,218.191,,217.651,,,,,,,,,,,,,
05OJ022,2,8,2005,03,,,,,217.565,,218.018,,217.834,,217.786,,,,,,,,,,,,,
05OJ022,2,8,2005,04,,,,,217.610,,218.318,,217.732,,217.874,,,,,,,,,,,,,
05OJ022,2,8,2005,05,,,,,217.568,,218.607,,217.833,,218.042,,,,,,,,,,,,,
05OJ022,2,8,2005,06,,,,,217.648,,219.263,,217.853,,218.162,,,,,,,,,,,,,
05OJ022,2,8,2005,07,,,,,217.635,,219.035,,217.753,,218.046,,,,,,,,,,,,,
05OJ022,2,8,2005,08,,,,,217.585,,218.705,,217.917,,217.956,,,,,,,,,,,,,
05OJ022,2,8,2005,09,,,,,217.581,,218.531,,217.966,,217.896,,,,,,,,,,,,,
05OJ022,2,8,2005,10,,,,,217.617,,218.431,,218.198,,217.886,,,,,,,,,,,,,
05OJ022,2,8,2005,11,,,,,217.617,,218.350,,218.250,,217.909,,,,,,,,,,,,,
05OJ022,2,8,2005,12,,,,,217.589,,218.310,,217.754,,218.178,,,,,,,,,,,,,
05OJ022,2,8,2005,13,,,,,217.597,,218.323,,217.673,,218.222,A,,,,,,,,,,,,
05OJ022,2,8,2005,14,,,,,217.592,,218.283,,218.228,,218.221,,,,,,,,,,,,,
05OJ022,2,8,2005,15,,,,,217.596,,218.180,,217.989,,218.181,A,,,,,,,,,,,,
05OJ022,2,8,2005,16,,,,,217.624,,218.129,,217.749,,218.170,E,,,,,,,,,,,,
05OJ022,2,8,2005,17,,,,,217.611,,218.084,,217.722,,218.152,A,,,,,,,,,,,,
05OJ022,2,8,2005,18,,,,,217.626,,218.069,,217.718,A,218.034,,,,,,,,,,,,,
05OJ022,2,8,2005,19,,,,,217.607,,218.269,,217.718,,218.091,,,,,,,,,,,,,
05OJ022,2,8,2005,20,,,,,217.596,,218.124,,217.611,A,218.191,,,,,,,,,,,,,
05OJ022,2,8,2005,21,,,,,217.627,,218.059,,217.737,,218.282,,,,,,,,,,,,,
05OJ022,2,8,2005,22,,,,,217.618,,218.324,,217.834,,218.133,,,,,,,,,,,,,
05OJ022,2,8,2005,23,,,,,217.606,,218.045,,217.853,,218.180,,,,,,,,,,,,,
05OJ022,2,8,2005,24,,,,,217.619,,217.881,,217.689,,218.275,,,,,,,,,,,,,
05OJ022,2,8,2005,25,,,,,217.572,,218.224,,217.772,,218.400,,,,,,,,,,,,,
05OJ022,2,8,2005,26,,,,,217.565,,218.392,,218.009,,218.352,A,,,,,,,,,,,,
05OJ022,2,8,2005,27,,,,,217.602,,218.402,,218.135,,218.515,A,,,,,,,,,,,,
05OJ022,2,8,2005,28,,,,,217.627,,218.090,,217.898,A,218.397,A,,,,,,,,,,,,
05OJ022,2,8,2005,29,,,,,217.603,,217.848,,218.002,A,218.363,,,,,,,,,,,,,
05OJ022,2,8,2005,30,,,,,217.603,,217.958,,217.869,A,218.904,,,,,,,,,,,,,
05OJ022,2,8,2005,31,,,,,217.607,,,,217.814,,,,,,,,,,,,,,,
05OJ022,2,8,2006,01,,,,,217.623,,217.726,,218.295,,217.825,,,,,,,,,,,,,
05OJ022,2,8,2006,02,,,,,217.616,,217.913,,218.224,,217.711,,,,,,,,,,,,,
05OJ022,2,8,2006,03,,,,,217.582,,218.176,,218.225,,217.594,,,,,,,,,,,,,
05OJ022,2,8,2006,04,,,,,217.586,,218.569,,218.517,,217.640,,,,,,,,,,,,,
05OJ022,2,8,2006,05,,,,,217.600,,219.075,,218.195,,217.757,,,,,,,,,,,,,
05OJ022,2,8,2006,06,,,,,217.588,,218.778,,218.051,,217.765,,,,,,,,,,,,,
05OJ022,2,8,2006,07,,,,,217.555,,218.711,,217.933,,217.970,,,,,,,,,,,,,
05OJ022,2,8,2006,08,,,,,217.586,,218.628,,217.978,,218.049,,,,,,,,,,,,,
05OJ022,2,8,2006,09,,,,,217.562,,218.580,,218.006,,217.759,,,,,,,,,,,,,
05OJ022,2,8,2006,10,,,,,217.587,,218.561,,218.331,,217.664,,,,,,,,,,,,,
05OJ022,2,8,2006,11,,,,,217.589,,218.575,,218.257,,217.604,,,,,,,,,,,,,
05OJ022,2,8,2006,12,,,,,217.615,,218.564,,218.094,,217.653,,,,,,,,,,,,,
05OJ022,2,8,2006,13,,,,,217.592,,218.527,,218.055,,217.799,,,,,,,,,,,,,
05OJ022,2,8,2006,14,,,,,217.593,,218.537,,218.050,,217.694,,,,,,,,,,,,,
05OJ022,2,8,2006,15,,,,,217.586,A,218.522,,218.141,,217.590,,,,,,,,,,,,,
05OJ022,2,8,2006,16,,,,,217.614,,218.509,,217.971,,217.639,,,,,,,,,,,,,
05OJ022,2,8,2006,17,,,,,217.592,,218.508,,218.060,,217.571,,,,,,,,,,,,,
05OJ022,2,8,2006,18,,,,,217.607,,218.527,,217.982,,217.823,,,,,,,,,,,,,
05OJ022,2,8,2006,19,,,,,217.607,,218.576,,217.873,,217.760,,,,,,,,,,,,,
05OJ022,2,8,2006,20,,,,,217.599,,218.581,,218.301,,217.570,,,,,,,,,,,,,
05OJ022,2,8,2006,21,,,,,217.603,A,218.577,,218.054,,217.738,,,,,,,,,,,,,
05OJ022,2,8,2006,22,,,,,217.602,,218.558,,217.723,,217.808,,,,,,,,,,,,,
05OJ022,2,8,2006,23,,,,,217.610,,218.587,,217.738,,217.632,,,,,,,,,,,,,
05OJ022,2,8,2006,24,,,,,217.605,,218.870,,217.856,,217.677,,,,,,,,,,,,,
05OJ022,2,8,2006,25,,,,,217.591,,218.625,,218.102,,217.715,,,,,,,,,,,,,
05OJ022,2,8,2006,26,,,,,217.577,,218.509,,218.055,,217.801,,,,,,,,,,,,,
05OJ022,2,8,2006,27,,,,,217.581,,218.470,,217.961,,217.789,,,,,,,,,,,,,
05OJ022,2,8,2006,28,,,,,217.564,,218.410,,218.132,,217.616,,,,,,,,,,,,,
05OJ022,2,8,2006,29,,,,,217.590,,218.362,,217.964,,217.546,,,,,,,,,,,,,
05OJ022,2,8,2006,30,,,,,217.651,,218.333,,217.656,,217.627,,,,,,,,,,,,,
05OJ022,2,8,2006,31,,,,,217.678,,,,217.810,,,,,,,,,,,,,,,
05OJ022,2,8,2007,01,,,,,,,218.405,,217.466,,217.509,,217.815,,,,,,,,,,,
05OJ022,2,8,2007,02,,,,,,,218.619,,217.251,,217.538,,217.843,,,,,,,,,,,
05OJ022,2,8,2007,03,,,,,,,218.664,A,217.203,,217.559,,217.908,,,,,,,,,,,
05OJ022,2,8,2007,04,,,,,,,218.618,A,217.190,,217.835,,217.936,,,,,,,,,,,
05OJ022,2,8,2007,05,,,,,,,218.643,,217.250,,217.698,,217.970,A,,,,,,,,,,
05OJ022,2,8,2007,06,,,,,,,218.640,,217.218,,217.501,,217.821,,,,,,,,,,,
05OJ022,2,8,2007,07,,,,,,,218.585,,217.273,,218.016,,217.827,,,,,,,,,,,
05OJ022,2,8,2007,08,,,,,,,218.586,,217.244,,217.767,,218.014,,,,,,,,,,,
05OJ022,2,8,2007,09,,,,,,,218.602,,217.225,,217.547,,217.992,A,,,,,,,,,,
05OJ022,2,8,2007,10,,,,,,,218.632,,217.543,,217.564,,,,,,,,,,,,,
05OJ022,2,8,2007,11,,,,,,,218.687,,217.472,,217.534,,,,,,,,,,,,,
05OJ022,2,8,2007,12,,,,,,,218.726,,217.304,,217.520,,,,,,,,,,,,,
05OJ022,2,8,2007,13,,,,,,,218.803,,217.265,,217.560,,,,,,,,,,,,,
05OJ022,2,8,2007,14,,,,,,,218.234,A,217.585,,217.566,,,,,,,,,,,,,
05OJ022,2,8,2007,15,,,,,,,218.040,E,217.486,,217.647,,,,,,,,,,,,,
05OJ022,2,8,2007,16,,,,,,,217.860,E,217.660,,217.705,,,,,,,,,,,,,
05OJ022,2,8,2007,17,,,,,,,217.704,A,217.187,,217.622,,,,,,,,,,,,,
05OJ022,2,8,2007,18,,,,,,,217.568,,217.610,,217.599,,,,,,,,,,,,,
05OJ022,2,8,2007,19,,,,,,,217.471,,217.712,,218.001,,,,,,,,,,,,,
05OJ022,2,8,2007,20,,,,,,,217.376,,217.257,,217.862,,,,,,,,,,,,,
05OJ022,2,8,2007,21,,,,,,,217.312,,217.336,,217.780,,,,,,,,,,,,,
05OJ022,2,8,2007,22,,,,,,,217.333,,217.481,,217.736,,,,,,,,,,,,,
05OJ022,2,8,2007,23,,,,,,,217.314,,217.518,,217.828,,,,,,,,,,,,,
05OJ022,2,8,2007,24,,,,,,,217.286,,217.573,,217.800,,,,,,,,,,,,,
05OJ022,2,8,2007,25,,,,,,,217.226,,217.710,,217.976,,,,,,,,,,,,,
05OJ022,2,8,2007,26,,,,,217.509,,217.257,,217.557,,217.853,,,,,,,,,,,,,
05OJ022,2,8,2007,27,,,,,217.523,A,217.347,,217.535,,218.140,,,,,,,,,,,,,
05OJ022,2,8,2007,28,,,,,217.548,,217.230,,217.339,,218.030,,,,,,,,,,,,,
05OJ022,2,8,2007,29,,,,,217.778,,217.331,,217.596,,217.922,,,,,,,,,,,,,
05OJ022,2,8,2007,30,,,,,218.009,,217.257,,217.727,,217.934,,,,,,,,,,,,,
05OJ022,2,8,2007,31,,,,,218.134,,,,217.568,,,,,,,,,,,,,,,
05OJ022,2,8,2008,01,,,,,,,,,217.608,,217.656,,,,,,,,,,,,,
05OJ022,2,8,2008,02,,,,,,,,,217.612,,217.613,,,,,,,,,,,,,
05OJ022,2,8,2008,03,,,,,,,,,217.562,,217.455,,,,,,,,,,,,,
05OJ022,2,8,2008,04,,,,,,,217.522,,217.503,,217.479,,,,,,,,,,,,,
05OJ022,2,8,2008,05,,,,,,,217.540,,217.483,,217.607,,,,,,,,,,,,,
05OJ022,2,8,2008,06,,,,,,,217.581,,217.513,,217.693,,,,,,,,,,,,,
05OJ022,2,8,2008,07,,,,,,,217.629,,217.564,,217.578,,,,,,,,,,,,,
05OJ022,2,8,2008,08,,,,,,,217.691,,217.511,,217.678,,,,,,,,,,,,,
05OJ022,2,8,2008,09,,,,,,,217.791,,217.572,,217.787,,,,,,,,,,,,,
05OJ022,2,8,2008,10,,,,,,,217.854,,217.526,,217.666,,,,,,,,,,,,,
05OJ022,2,8,2008,11,,,,,,,217.876,,217.519,,217.650,,,,,,,,,,,,,
05OJ022,2,8,2008,12,,,,,,,217.883,,217.517,,217.466,,,,,,,,,,,,,
05OJ022,2,8,2008,13,,,,,,,217.904,,217.546,,217.648,,,,,,,,,,,,,
05OJ022,2,8,2008,14,,,,,,,217.963,,217.478,,217.731,,,,,,,,,,,,,
05OJ022,2,8,2008,15,,,,,,,218.084,,217.506,,217.934,,,,,,,,,,,,,
05OJ022,2,8,2008,16,,,,,,,218.131,,217.571,,217.746,,,,,,,,,,,,,
05OJ022,2,8,2008,17,,,,,,,217.946,,217.739,,217.687,,,,,,,,,,,,,
05OJ022,2,8,2008,18,,,,,,,217.698,,217.617,,217.643,,,,,,,,,,,,,
05OJ022,2,8,2008,19,,,,,,,217.585,,217.568,,217.709,,,,,,,,,,,,,
05OJ022,2,8,2008,20,,,,,,,217.551,,217.794,,217.745,,,,,,,,,,,,,
05OJ022,2,8,2008,21,,,,,,,217.524,,217.642,,217.790,,,,,,,,,,,,,
05OJ022,2,8,2008,22,,,,,,,217.478,,217.630,,217.740,,,,,,,,,,,,,
05OJ022,2,8,2008,23,,,,,,,217.501,,217.597,,217.657,,,,,,,,,,,,,
05OJ022,2,8,2008,24,,,,,,,217.682,,217.518,,217.680,,,,,,,,,,,,,
05OJ022,2,8,2008,25,,,,,,,217.649,,217.759,,217.720,,,,,,,,,,,,,
05OJ022,2,8,2008,26,,,,,,,217.686,,218.066,,217.688,,,,,,,,,,,,,
05OJ022,2,8,2008,27,,,,,,,217.549,,217.572,,217.727,,,,,,,,,,,,,
